index,index,dominio,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Classe KMeans
10,39a041b1e9caa6683e9072933721,6139646137356433363237396637323937336161383832316332663038646335,903,0.04651162790697674,0.03433001107419712,0.029900332225913626,0.02768549280177187,0.02768549280177187,0.02768549280177187,0.040974529346622365,0.03654485049833888,0.040974529346622365,0.035437430786267994,0.03322259136212625,0.026578073089701,0.029900332225913626,0.03211517165005537,0.040974529346622365,0.03322259136212625,0.024363233665559248,0.02325581395348837,0.02768549280177187,0.029900332225913626,0.040974529346622365,0.039867109634551486,0.04318936877076412,0.016611295681063124,0.02768549280177187,0.039867109634551486,0.03654485049833888,0.028792912513842743,0.035437430786267994,0.02768549280177187,0.014396456256921372,4
11,40c0471426fa077f81c1450f3d01,6139646137356433363237396637323937336161383832316332663038646335,1730,0.03757225433526012,0.03757225433526012,0.02601156069364162,0.031791907514450865,0.02890173410404624,0.03352601156069364,0.030057803468208088,0.028323699421965318,0.03352601156069364,0.02947976878612717,0.038150289017341035,0.03641618497109827,0.026589595375722544,0.036994219653179186,0.03352601156069364,0.036994219653179186,0.03757225433526012,0.03410404624277456,0.03352601156069364,0.03872832369942197,0.03641618497109827,0.024277456647398842,0.03063583815028902,0.03294797687861272,0.03294797687861272,0.03236994219653179,0.03468208092485549,0.035838150289017344,0.026589595375722544,0.02601156069364162,0.017919075144508672,4
12,cdd637d7b5da41ce8eccf084f124,6139646137356433363237396637323937336161383832316332663038646335,650,0.04,0.033846153846153845,0.015384615384615384,0.007692307692307694,0.021538461538461538,0.02,0.016923076923076926,0.032307692307692315,0.02307692307692308,0.02,0.021538461538461538,0.018461538461538463,0.02923076923076923,0.033846153846153845,0.05692307692307692,0.024615384615384612,0.04,0.030769230769230767,0.036923076923076927,0.033846153846153845,0.04153846153846154,0.05692307692307692,0.03538461538461538,0.036923076923076927,0.02,0.033846153846153845,0.033846153846153845,0.05076923076923077,0.05692307692307692,0.03538461538461538,0.04153846153846154,4
13,177ba00e8213cc8ae5d5c37dc312,6139646137356433363237396637323937336161383832316332663038646335,530,0.049056603773584916,0.0339622641509434,0.03773584905660377,0.035849056603773584,0.018867924528301886,0.02830188679245283,0.02830188679245283,0.0339622641509434,0.022641509433962263,0.035849056603773584,0.03962264150943396,0.032075471698113214,0.01509433962264151,0.04339622641509434,0.03018867924528302,0.024528301886792454,0.020754716981132074,0.04716981132075472,0.03773584905660377,0.035849056603773584,0.04150943396226415,0.03962264150943396,0.04716981132075472,0.035849056603773584,0.020754716981132074,0.0339622641509434,0.035849056603773584,0.020754716981132074,0.022641509433962263,0.032075471698113214,0.018867924528301886,4
14,ebd7dca9e3ec23296789dfdaff84,6139646137356433363237396637323937336161383832316332663038646335,1010,0.04455445544554455,0.032673267326732675,0.023762376237623763,0.024752475247524757,0.031683168316831684,0.037623762376237616,0.033663366336633666,0.033663366336633666,0.03663366336633663,0.02574257425742574,0.049504950495049514,0.02178217821782178,0.024752475247524757,0.027722772277227727,0.03564356435643564,0.034653465346534656,0.027722772277227727,0.031683168316831684,0.037623762376237616,0.04653465346534653,0.02574257425742574,0.048514851485148516,0.02178217821782178,0.027722772277227727,0.02673267326732673,0.03663366336633663,0.023762376237623763,0.04158415841584159,0.022772277227722768,0.03564356435643564,0.02673267326732673,4
15,cd406b5d1bca06e7ea9cdc74e14b,6139646137356433363237396637323937336161383832316332663038646335,8808,0.03337874659400545,0.030086285195277018,0.03678474114441417,0.02951861943687557,0.03383287920072661,0.04654859218891917,0.03894187102633969,0.03451407811080836,0.033946412352406904,0.040985467756584924,0.03201634877384196,0.033265213442325164,0.036444141689373294,0.03451407811080836,0.03190281562216167,0.02599909173478656,0.029632152588555862,0.0266802906448683,0.03235694822888283,0.031108083560399638,0.032811080835603995,0.035081743869209814,0.033265213442325164,0.029859218891916436,0.02770208900999092,0.03212988192552225,0.028269754768392368,0.025317892824704813,0.0303133514986376,0.030426884650317895,0.022366030881017258,4
16,d454afe9d07ca83d7e9cc8cae51b,6139646137356433363237396637323937336161383832316332663038646335,4851,0.040610183467326325,0.026798598227169654,0.038754895897753036,0.02906617192331478,0.04349618635332921,0.031746031746031744,0.03195217480931767,0.03896103896103896,0.03277674706246135,0.03854875283446712,0.03442589156874872,0.027210884353741496,0.026798598227169654,0.02844774273345702,0.03236446093588951,0.030509173366316224,0.03545660688517832,0.026798598227169654,0.045763760049474335,0.035868893011750155,0.03360131931560503,0.03195217480931767,0.031127602556173983,0.0383426097711812,0.024324881467738608,0.03421974850546279,0.031127602556173983,0.027829313543599257,0.028860028860028863,0.02391259534116677,0.01834673263244692,3
17,828495b0888d610f4bb5a2b69398,6139646137356433363237396637323937336161383832316332663038646335,1144,0.0305944055944056,0.02884615384615385,0.03146853146853147,0.021853146853146845,0.026223776223776224,0.03758741258741258,0.02972027972027972,0.03409090909090909,0.027097902097902096,0.03409090909090909,0.032342657342657344,0.032342657342657344,0.020104895104895104,0.04108391608391608,0.03758741258741258,0.039335664335664336,0.033216783216783216,0.0305944055944056,0.03758741258741258,0.03671328671328671,0.040209790209790215,0.03409090909090909,0.03409090909090909,0.032342657342657344,0.039335664335664336,0.02972027972027972,0.03146853146853147,0.02972027972027972,0.027097902097902096,0.033216783216783216,0.026223776223776224,4
18,7e7e8f9764d7cb838fad6d0c1878,6139646137356433363237396637323937336161383832316332663038646335,1179,0.033927056827820185,0.03816793893129771,0.03138252756573368,0.03477523324851569,0.0364715860899067,0.033927056827820185,0.03138252756573368,0.02714164546225615,0.033927056827820185,0.02714164546225615,0.02714164546225615,0.03138252756573368,0.028837998303647163,0.0364715860899067,0.041560644614079725,0.028837998303647163,0.03307888040712468,0.032230703986429174,0.028837998303647163,0.037319762510602206,0.028837998303647163,0.03307888040712468,0.03053435114503817,0.02459711620016964,0.037319762510602206,0.03307888040712468,0.027989821882951654,0.04580152671755725,0.03986429177268872,0.03307888040712468,0.011874469889737066,4
19,70a63c8459b6ef215c141678cf2f,6139646137356433363237396637323937336161383832316332663038646335,936,0.035256410256410256,0.034188034188034185,0.02243589743589744,0.03952991452991453,0.03205128205128205,0.036324786324786335,0.021367521367521368,0.02991452991452992,0.036324786324786335,0.0202991452991453,0.034188034188034185,0.03205128205128205,0.03205128205128205,0.04166666666666666,0.036324786324786335,0.03098290598290598,0.03311965811965812,0.038461538461538464,0.02884615384615385,0.02243589743589744,0.03205128205128205,0.036324786324786335,0.03205128205128205,0.036324786324786335,0.038461538461538464,0.02991452991452992,0.03952991452991453,0.037393162393162385,0.027777777777777776,0.035256410256410256,0.017094017094017096,4
20,7328c8b9bc78959ddf23bcdaf7e0,6139646137356433363237396637323937336161383832316332663038646335,1077,0.027855153203342614,0.027855153203342614,0.027855153203342614,0.035283194057567316,0.03992571959145776,0.02135561745589601,0.02321262766945218,0.04271123491179202,0.034354688950789226,0.030640668523676882,0.028783658310120707,0.03249767873723305,0.031569173630454965,0.033426183844011144,0.030640668523676882,0.035283194057567316,0.036211699164345405,0.036211699164345405,0.04456824512534819,0.04085422469823584,0.028783658310120707,0.035283194057567316,0.04642525533890436,0.035283194057567316,0.025998142989786442,0.025998142989786442,0.02692664809656453,0.030640668523676882,0.029712163416898793,0.025998142989786442,0.027855153203342614,4
21,21e6eaa2f5c9077b2400db93f2a2,6139646137356433363237396637323937336161383832316332663038646335,891,0.02693602693602693,0.02693602693602693,0.038159371492704826,0.02693602693602693,0.020202020202020204,0.031425364758698095,0.044893378226711564,0.040404040404040414,0.037037037037037035,0.03479236812570146,0.031425364758698095,0.030303030303030307,0.02918069584736252,0.043771043771043766,0.02469135802469136,0.019079685746352413,0.02356902356902357,0.022446689113355782,0.03367003367003367,0.03479236812570146,0.03367003367003367,0.040404040404040414,0.03928170594837262,0.041526374859708184,0.025813692480359147,0.040404040404040414,0.031425364758698095,0.02918069584736252,0.03591470258136925,0.038159371492704826,0.02356902356902357,4
22,6dcc6eb264c3c13d1e859010c504,6139646137356433363237396637323937336161383832316332663038646335,4243,0.041951449446146594,0.04100872024510959,0.04642941315107235,0.03983030874381334,0.04454395474899835,0.04171576714588735,0.041480084845628096,0.039358944143294834,0.04265849634692435,0.045958048550553854,0.04265849634692435,0.03605939193966533,0.03158142823473957,0.02616073532877681,0.02781051143059156,0.02521800612773981,0.024510959226962056,0.022861183125147302,0.032288475135517324,0.03676643884044308,0.023803912326184302,0.028281876031110063,0.02498232382748056,0.024510959226962056,0.0214470893235918,0.02663209992929531,0.028281876031110063,0.02592505302851756,0.02568937072825831,0.02521800612773981,0.01437662031581428,3
23,67c0995f5f9f168a25e73a0e2cf1,6139646137356433363237396637323937336161383832316332663038646335,1122,0.0338680926916221,0.027629233511586453,0.023172905525846704,0.025846702317290558,0.0285204991087344,0.0374331550802139,0.044563279857397504,0.0392156862745098,0.035650623885918005,0.030303030303030307,0.04723707664884135,0.032085561497326213,0.03832442067736185,0.03297682709447415,0.03297682709447415,0.04367201426024955,0.03119429590017825,0.02406417112299465,0.035650623885918005,0.03119429590017825,0.03832442067736185,0.03119429590017825,0.027629233511586453,0.029411764705882356,0.027629233511586453,0.029411764705882356,0.023172905525846704,0.027629233511586453,0.030303030303030307,0.03119429590017825,0.0285204991087344,4
24,4ff33aad0d51fe60c11ba0008166,6139646137356433363237396637323937336161383832316332663038646335,3814,0.04247509176717357,0.032511798636601995,0.027792343995804932,0.03592029365495543,0.03959098059779759,0.04299947561615102,0.03277399056109072,0.0346093340325118,0.03198741478762454,0.04562139486103828,0.03644467750393288,0.0416885159937074,0.026743576297850027,0.025694808599895126,0.030152071316203462,0.03513371788148925,0.033298374410068166,0.028054535920293656,0.030152071316203462,0.032511798636601995,0.033298374410068166,0.03985317252228631,0.034347142108023074,0.0346093340325118,0.024646040901940218,0.02936549554273728,0.02726796014682748,0.02149973780807551,0.025170424750917672,0.02438384897745149,0.019402202412165705,4
25,e7f2ac672e272c80bd614303a7f1,6139646137356433363237396637323937336161383832316332663038646335,587,0.035775127768313465,0.02385008517887564,0.030664395229982964,0.03918228279386712,0.030664395229982964,0.030664395229982964,0.013628620102214651,0.030664395229982964,0.02214650766609881,0.034071550255536626,0.02896081771720613,0.04429301533219762,0.035775127768313465,0.027257240204429302,0.02896081771720613,0.030664395229982964,0.03918228279386712,0.034071550255536626,0.037478705281090284,0.02385008517887564,0.037478705281090284,0.04088586030664395,0.037478705281090284,0.02896081771720613,0.030664395229982964,0.037478705281090284,0.03918228279386712,0.04258943781942078,0.04429301533219762,0.02896081771720613,0.010221465076660987,4
26,9e315ef7cfa719f58faa87b9b37a,6139646137356433363237396637323937336161383832316332663038646335,740,0.03378378378378378,0.014864864864864866,0.032432432432432434,0.02837837837837838,0.05,0.031081081081081083,0.03378378378378378,0.02567567567567568,0.027027027027027032,0.03378378378378378,0.031081081081081083,0.02567567567567568,0.01891891891891892,0.040540540540540536,0.031081081081081083,0.02432432432432433,0.03648648648648649,0.03783783783783784,0.03513513513513514,0.03513513513513514,0.05810810810810811,0.040540540540540536,0.03378378378378378,0.031081081081081083,0.027027027027027032,0.032432432432432434,0.031081081081081083,0.031081081081081083,0.039189189189189184,0.02972972972972973,0.01891891891891892,4
27,2af4769ea292cc80b5a3ffb456ab,6139646137356433363237396637323937336161383832316332663038646335,2651,0.04564315352697095,0.03998491135420596,0.03508110147114297,0.04300264051301396,0.04413428894756696,0.04903809883062995,0.04413428894756696,0.04187099207846096,0.03960769520935496,0.04413428894756696,0.041116559788758965,0.03734439834024896,0.028291210863824967,0.03772161448509996,0.03696718219539796,0.03545831761599397,0.03545831761599397,0.03206337231233497,0.043379856657864965,0.03923047906450396,0.02980007544322897,0.024141833270463976,0.019238023387400983,0.022632968691059976,0.014711429649188984,0.016597510373443983,0.01886080724254998,0.015465861938890985,0.014711429649188984,0.015465861938890985,0.014711429649188984,4
28,2694326dfeb75c5d99065ba17980,6139646137356433363237396637323937336161383832316332663038646335,112,0.03571428571428571,0.026785714285714284,0.008928571428571428,0.008928571428571428,0.0,0.03571428571428571,0.0625,0.017857142857142856,0.04464285714285714,0.05357142857142857,0.04464285714285714,0.026785714285714284,0.03571428571428571,0.05357142857142857,0.04464285714285714,0.026785714285714284,0.0625,0.008928571428571428,0.04464285714285714,0.05357142857142857,0.008928571428571428,0.05357142857142857,0.026785714285714284,0.017857142857142856,0.04464285714285714,0.026785714285714284,0.03571428571428571,0.0625,0.008928571428571428,0.008928571428571428,0.008928571428571428,4
29,7f79b8ea252273bd780cd463367f,6139646137356433363237396637323937336161383832316332663038646335,2710,0.042066420664206634,0.03948339483394834,0.04723247232472325,0.038745387453874534,0.04538745387453875,0.043911439114391146,0.03800738007380074,0.04059040590405904,0.034317343173431734,0.03468634686346864,0.02988929889298893,0.022509225092250926,0.02693726937269373,0.032103321033210334,0.02915129151291513,0.028782287822878224,0.03099630996309963,0.033210332103321034,0.03173431734317343,0.03505535055350553,0.030627306273062725,0.028413284132841332,0.026199261992619925,0.028044280442804426,0.01955719557195572,0.03357933579335794,0.02693726937269373,0.03136531365313653,0.021402214022140226,0.028044280442804426,0.021033210332103317,3
30,1e1ac070864ab84b577827593eea,6139646137356433363237396637323937336161383832316332663038646335,5008,0.02715654952076677,0.033346645367412144,0.019568690095846646,0.03214856230031949,0.022164536741214057,0.0185702875399361,0.0231629392971246,0.025359424920127795,0.02615814696485623,0.028354632587859425,0.04033546325878594,0.040135782747603835,0.019768370607028758,0.047324281150159735,0.0603035143769968,0.030950479233226837,0.025559105431309903,0.033346645367412144,0.02575878594249201,0.030351437699680513,0.033746006389776366,0.034345047923322686,0.02615814696485623,0.022164536741214057,0.03314696485623003,0.043330670926517566,0.039936102236421724,0.0485223642172524,0.05171725239616613,0.03354632587859425,0.02356230031948882,4
31,9cb52749502cb0f9637c44a50fef,6139646137356433363237396637323937336161383832316332663038646335,10741,0.026533842286565492,0.03593706358812029,0.018247835397076625,0.037612885206219165,0.02569593147751606,0.02132017503025789,0.028582068708686337,0.02681314588958197,0.033050926356950006,0.03128200353784564,0.04524718368866958,0.04264035006051578,0.025137324271483102,0.04990224373894423,0.04822642212084536,0.035192253980076346,0.030630295130807183,0.043478260869565216,0.032771622753933534,0.03696117679918071,0.042919653663532266,0.04021971883437296,0.029513080718741275,0.026440741085560004,0.036774974397169716,0.03286472395493902,0.024764919467461132,0.029233777115724793,0.02941997951773578,0.022064984638301838,0.010520435713620706,4
32,de4d67afc54d2b89db0887096e7f,6139646137356433363237396637323937336161383832316332663038646335,4053,0.026400197384653344,0.027140389834690352,0.03158154453491241,0.03182827535159141,0.03281519861830743,0.03947693066864051,0.036022699235134466,0.03552923760177646,0.02862077473476437,0.032075006168270415,0.03256846780162842,0.02220577350111029,0.02615346656797434,0.036022699235134466,0.037749814951887485,0.031088082901554407,0.03380212188502344,0.02566000493461633,0.031088082901554407,0.030101159634838393,0.032075006168270415,0.03676289168517148,0.03947693066864051,0.0384900074019245,0.037996545768566495,0.03997039230199852,0.041697508018751536,0.032075006168270415,0.02862077473476437,0.02936096718480138,0.015544041450777204,4
33,2b4287339e5ed8d8b581429587f0,6139646137356433363237396637323937336161383832316332663038646335,2077,0.028406355320173327,0.04092441020702937,0.022147327876745303,0.033220991815117965,0.033220991815117965,0.03514684641309581,0.033702455464612424,0.03466538276360135,0.03466538276360135,0.04092441020702937,0.034183919114106884,0.023591718825228696,0.03225806451612903,0.033702455464612424,0.036109773712084736,0.034183919114106884,0.0274434280211844,0.03466538276360135,0.028887818969667786,0.03948001925854598,0.036109773712084736,0.031295137217140105,0.03466538276360135,0.03899855560905152,0.03755416466056813,0.0274434280211844,0.033220991815117965,0.0274434280211844,0.023110255175734232,0.028887818969667786,0.01974000962927299,4
34,acb22589d9f4ed8e9647eaa6f198,6139646137356433363237396637323937336161383832316332663038646335,5153,0.03240830584125752,0.032020182418008934,0.03260236755288182,0.033184552687754706,0.034931108092373375,0.041141082864350864,0.03066175043663885,0.041529206287599464,0.032214244129633224,0.03415486124587619,0.032020182418008934,0.029497380166893076,0.033184552687754706,0.03628954007374345,0.0390064040364836,0.028721133320395886,0.04094702115272657,0.028721133320395886,0.0390064040364836,0.035513293227246265,0.0337667378226276,0.03085581214826315,0.026586454492528624,0.0337667378226276,0.029303318455268776,0.025810207646031442,0.025810207646031442,0.029303318455268776,0.03066175043663885,0.02755676305065011,0.018823986027556763,4
35,d70a72266986e5c2478a462887ca,6139646137356433363237396637323937336161383832316332663038646335,7471,0.03118725739526168,0.037076696560032124,0.0250301164502744,0.033864275197430065,0.02650247624146701,0.02409316021951546,0.025431669120599645,0.027037879801900682,0.03185651184580377,0.026904028911792263,0.045777004417079374,0.03787980190068264,0.02623477446125017,0.05313880337304243,0.045375451746754114,0.03506893320840584,0.026770178021683844,0.04283228483469415,0.03506893320840584,0.0376121001204658,0.03747824923035738,0.04162762682371838,0.033596573417213234,0.022353098648106008,0.03560433676883951,0.03439967875786374,0.030384152054611164,0.02877794137331013,0.02516396734038281,0.0250301164502744,0.010841922098781957,4
36,28c989256893a32a5ccf567bda2c,6139646137356433363237396637323937336161383832316332663038646335,1558,0.035943517329910135,0.03465982028241335,0.02631578947368421,0.025032092426187418,0.0417201540436457,0.037869062901155326,0.035301668806161736,0.035301668806161736,0.025032092426187418,0.034017971758664965,0.0282413350449294,0.03658536585365853,0.031450577663671375,0.03465982028241335,0.03016688061617458,0.03722721437740693,0.03722721437740693,0.03016688061617458,0.034017971758664965,0.031450577663671375,0.030808729139922983,0.03273427471116817,0.03016688061617458,0.02631578947368421,0.03722721437740693,0.02631578947368421,0.0282413350449294,0.035301668806161736,0.037869062901155326,0.03722721437740693,0.015404364569961491,4
37,8270a9b440c84e041f473b373c3d,6139646137356433363237396637323937336161383832316332663038646335,1864,0.03165236051502146,0.03433476394849785,0.028969957081545063,0.03111587982832618,0.02628755364806867,0.033261802575107295,0.028969957081545063,0.033261802575107295,0.03540772532188841,0.03648068669527897,0.043454935622317586,0.03594420600858369,0.02575107296137339,0.03165236051502146,0.03701716738197425,0.02843347639484978,0.027360515021459232,0.03111587982832618,0.0305793991416309,0.039699570815450634,0.04023605150214592,0.02843347639484978,0.030042918454935626,0.03701716738197425,0.032188841201716736,0.02843347639484978,0.02467811158798283,0.03111587982832618,0.0305793991416309,0.03594420600858369,0.0305793991416309,4
39,ed68f8e238e465133ce2f9baeb4d,6139646137356433363237396637323937336161383832316332663038646335,3338,0.03984421809466747,0.027261833433193532,0.03565008987417615,0.03385260635110845,0.04104254044337927,0.04044337926902337,0.03325344517675255,0.03804673457159976,0.02905931695626124,0.04104254044337927,0.037747153984421807,0.024865188735769917,0.029658478130617137,0.032654284002396644,0.032654284002396644,0.03565008987417615,0.029958058717795086,0.02636309167165968,0.02246854403834632,0.032055122828040745,0.03445176752546435,0.03834631515877771,0.03055721989215099,0.0329538645895746,0.028759736369083282,0.031156381066506887,0.0329538645895746,0.032354703415218684,0.027261833433193532,0.028759736369083282,0.018873576992210903,3
40,5ff62d2724aac4e69944e47b5a33,6139646137356433363237396637323937336161383832316332663038646335,923,0.035752979414951244,0.0390032502708559,0.0390032502708559,0.04983748645720477,0.03683640303358613,0.03791982665222102,0.060671722643553624,0.044420368364030335,0.024918743228602384,0.03791982665222102,0.04550379198266522,0.04117009750812568,0.03358613217768147,0.04225352112676056,0.04225352112676056,0.034669555796316365,0.034669555796316365,0.017334777898158182,0.023835319609967497,0.018418201516793062,0.04333694474539545,0.03358613217768147,0.03250270855904658,0.02058504875406284,0.014084507042253518,0.02058504875406284,0.023835319609967497,0.03358613217768147,0.011917659804983749,0.01950162513542795,0.006500541711809318,4
41,c33b7c71c42e7b443cf6d6fb7976,6139646137356433363237396637323937336161383832316332663038646335,757,0.036988110964332896,0.03038309114927345,0.02774108322324967,0.03038309114927345,0.05548216644649934,0.03038309114927345,0.047556142668428,0.02509907529722589,0.021136063408190225,0.047556142668428,0.02774108322324967,0.03038309114927345,0.026420079260237785,0.035667107001321,0.03830911492734478,0.03170409511228533,0.03038309114927345,0.017173051519154558,0.03302509907529723,0.03830911492734478,0.026420079260237785,0.02774108322324967,0.034346103038309116,0.046235138705416116,0.018494055482166448,0.017173051519154558,0.034346103038309116,0.03302509907529723,0.026420079260237785,0.036988110964332896,0.036988110964332896,4
42,b452cbe59344e060deb981ed05cc,6139646137356433363237396637323937336161383832316332663038646335,2184,0.035256410256410256,0.028388278388278388,0.031593406593406585,0.02884615384615385,0.038003663003662994,0.02884615384615385,0.034340659340659344,0.02793040293040293,0.03296703296703297,0.03021978021978022,0.031593406593406585,0.02655677655677656,0.031593406593406585,0.038003663003662994,0.04945054945054945,0.03708791208791209,0.03067765567765568,0.02655677655677656,0.038461538461538464,0.0347985347985348,0.027014652014652016,0.03754578754578754,0.024725274725274724,0.038461538461538464,0.0260989010989011,0.03388278388278388,0.03205128205128205,0.029304029304029307,0.033424908424908424,0.033424908424908424,0.02289377289377289,4
